0|SPEAKER_01|1.7572156196943973|1.9439728353140917
1|SPEAKER_06|2.4533106960950763|3.896434634974533
2|SPEAKER_06|3.99830220713073|5.084889643463498
3|SPEAKER_05|5.356536502546689|5.696095076400679
4|SPEAKER_06|6.341256366723259|8.03904923599321
5|SPEAKER_06|9.02376910016978|10.772495755517827
6|SPEAKER_06|11.095076400679117|16.29032258064516
7|SPEAKER_06|16.511035653650254|78.276740237691
8|SPEAKER_01|64.84719864176571|67.44482173174873
9|SPEAKER_01|69.41426146010187|69.83870967741936
10|SPEAKER_01|78.03904923599322|91.9100169779287
11|SPEAKER_06|79.75382003395586|80.26315789473685
12|SPEAKER_06|84.5246179966044|84.93208828522921
13|SPEAKER_06|91.9100169779287|113.77758913412563
14|SPEAKER_01|93.52292020373514|94.28692699490662
15|SPEAKER_01|96.95246179966045|98.8879456706282
16|SPEAKER_00|113.77758913412563|114.55857385398983
17|SPEAKER_06|114.55857385398983|188.446519524618
18|SPEAKER_00|115.89983022071308|116.51103565365025
19|SPEAKER_06|190.67062818336163|196.39219015280136
20|SPEAKER_00|193.60780984719867|194.7962648556876
21|SPEAKER_06|196.56196943972836|229.1426146010187
22|SPEAKER_00|196.61290322580646|197.05432937181666
23|SPEAKER_00|199.87266553480475|200.44991511035656
24|SPEAKER_01|229.1426146010187|242.3005093378608
25|SPEAKER_06|241.7911714770798|243.72665534804756
26|SPEAKER_01|242.92869269949068|245.6451612903226
27|SPEAKER_06|245.4753820033956|249.1595925297114
28|SPEAKER_01|248.6332767402377|250.65365025466895
29|SPEAKER_06|250.65365025466895|279.7028862478778
30|SPEAKER_01|250.68760611205434|251.14601018675722
31|SPEAKER_06|280.1612903225806|307.3938879456706
32|SPEAKER_05|282.5212224108659|282.6570458404075
33|SPEAKER_00|282.6570458404075|282.79286926994905
34|SPEAKER_01|307.1052631578948|310.5857385398981
35|SPEAKER_06|308.97283531409175|309.3803056027165
36|SPEAKER_06|310.22920203735146|333.0305602716469
37|SPEAKER_01|331.99490662139226|335.6281833616299
38|SPEAKER_06|333.76061120543295|349.43123938879455
39|SPEAKER_01|349.02376910016983|350.39898132427845
40|SPEAKER_06|350.39898132427845|356.7147707979626
41|SPEAKER_01|350.4159592529711|350.4329371816639
42|SPEAKER_06|358.276740237691|371.7741935483871
43|SPEAKER_06|371.82512733446526|373.0305602716469
44|SPEAKER_06|375.679117147708|377.7334465195246
45|SPEAKER_01|377.9032258064516|381.2988115449915
46|SPEAKER_06|385.78098471986425|386.49405772495754
47|SPEAKER_06|387.3089983022071|417.8692699490663
48|SPEAKER_06|418.34465195246185|420.5008488964346
49|SPEAKER_05|420.5008488964346|420.68760611205437
50|SPEAKER_06|420.68760611205437|420.82342954159594
51|SPEAKER_06|420.99320882852294|438.34465195246185
52|SPEAKER_06|438.616298811545|439.4482173174873
53|SPEAKER_06|440.28013582342953|450.0084889643464
54|SPEAKER_06|450.2971137521223|452.70797962648555
55|SPEAKER_06|453.13242784380304|454.21901528013586
56|SPEAKER_00|454.490662139219|460.60271646859087
57|SPEAKER_00|461.02716468590836|463.26825127334473
58|SPEAKER_06|463.4040747028863|489.94057724957554
59|SPEAKER_05|476.3921901528014|476.5110356536503
60|SPEAKER_05|476.6808149405773|476.8505942275043
61|SPEAKER_06|489.99151103565373|490.0084889643464
62|SPEAKER_06|490.1273344651953|513.7266553480476
63|SPEAKER_05|497.258064516129|498.66723259762307
64|SPEAKER_00|505.0|505.27164685908326
