0|SPEAKER_02|3.2852292020373515|48.531409168081495
1|SPEAKER_00|16.663837011884553|17.003395585738538
2|SPEAKER_01|45.882852292020374|46.08658743633277
3|SPEAKER_01|48.531409168081495|49.07470288624788
4|SPEAKER_02|49.07470288624788|60.89134125636672
5|SPEAKER_01|49.68590831918506|51.99490662139219
6|SPEAKER_01|53.183361629881155|53.74363327674024
7|SPEAKER_01|59.38030560271647|59.65195246179966
8|SPEAKER_01|60.53480475382003|61.01018675721562
9|SPEAKER_02|60.993208828522924|67.85229202037351
10|SPEAKER_02|68.276740237691|120.89134125636673
11|SPEAKER_02|121.9439728353141|191.6383701188455
12|SPEAKER_02|191.8251273344652|210.31409168081495
13|SPEAKER_02|210.70458404074705|211.28183361629883
14|SPEAKER_01|212.0797962648557|212.74193548387098
15|SPEAKER_02|212.74193548387098|213.08149405772497
16|SPEAKER_02|215.169779286927|217.86926994906622
17|SPEAKER_02|219.3633276740238|228.03904923599322
18|SPEAKER_02|228.19185059422753|229.21052631578948
19|SPEAKER_02|229.82173174872668|246.71477079796267
20|SPEAKER_01|245.509337860781|246.29032258064518
21|SPEAKER_01|246.52801358234296|248.34465195246182
22|SPEAKER_02|249.32937181663837|251.14601018675722
23|SPEAKER_01|250.28013582342956|250.89134125636673
24|SPEAKER_01|251.14601018675722|252.01188455008491
25|SPEAKER_02|252.1137521222411|254.9660441426146
26|SPEAKER_01|255.20373514431242|255.4923599320883
27|SPEAKER_02|255.4923599320883|303.7945670628184
28|SPEAKER_04|294.6774193548388|295.3735144312394
29|SPEAKER_02|304.4227504244483|305.4244482173175
30|SPEAKER_02|305.848896434635|310.5857385398981
31|SPEAKER_02|311.8590831918506|339.9915110356536
32|SPEAKER_01|325.8319185059423|326.44312393887947
33|SPEAKER_01|329.8217317487266|330.73853989813244
34|SPEAKER_01|333.5398981324279|334.320882852292
35|SPEAKER_01|336.9864176570459|337.03735144312395
36|SPEAKER_01|339.5331069609508|342.4702886247878
37|SPEAKER_02|340.6706281833616|341.57045840407477
38|SPEAKER_02|342.4702886247878|344.69439728353143
39|SPEAKER_02|346.52801358234296|347.76740237691
40|SPEAKER_02|350.68760611205437|372.572156196944
41|SPEAKER_01|352.4702886247878|353.6926994906621
42|SPEAKER_04|369.3293718166384|370.19524617996603
43|SPEAKER_02|373.08149405772497|388.1918505942275
44|SPEAKER_02|389.0407470288625|389.9235993208829
45|SPEAKER_01|390.6706281833616|391.16298811544993
46|SPEAKER_02|391.16298811544993|396.6298811544991
47|SPEAKER_01|391.2308998302208|391.2648556876061
48|SPEAKER_01|394.30390492359936|396.018675721562
49|SPEAKER_01|396.6298811544991|396.6468590831919
50|SPEAKER_02|396.6468590831919|396.7147707979626
